repo_full_name,repo_id,repo_default_branch,repo_created_at,repo_stars,file_path,file_sha,file_size,html_url,nb_ok_parse,kernel_name,language,python_version_declared,n_cells_total,n_code,n_markdown,n_raw,n_code_executed,percent_code_executed,has_unambiguous_order,out_of_order,n_skips_total,n_skips_middle,max_execution_count,n_cells_with_output,outputs_text,outputs_image,outputs_html_js,outputs_error,outputs_formatted,outputs_ext,imports_total,top_imports_json,has_local_imports,defines_function,defines_class,has_control_flow,uses_testing_module,deps_requirements_txt,deps_setup_py,deps_pipfile,deps_any,ai_marker_found,triple_backticks_in_code,has_abs_data_path
Subin-Vidhu/2025,910750550,main,2025-01-01T09:53:14Z,0,4_GenAI Essentials – Full Course for Beginners/GenAI-Essentials/serpapi/basic.ipynb,37f180a6ea6006f95f0b96c13ee3d9202c94928d,23111,https://github.com/Subin-Vidhu/2025/blob/main/4_GenAI%20Essentials%20%E2%80%93%20Full%20Course%20for%20Beginners/GenAI-Essentials/serpapi/basic.ipynb,True,python3,python,3.12.1,11,11,0,0,11,100.0,True,True,7,5,19,7,True,False,False,False,False,False,7,"[[""os"", 1], [""dotenv"", 1], [""json"", 1], [""serpapi"", 1], [""requests"", 1], [""bs4"", 1], [""anthropic"", 1]]",False,True,False,True,False,True,False,False,True,False,False,False
warpdynamicsltd/reason,910838844,main,2025-01-01T15:36:49Z,1,notebooks/zfc.ipynb,3e96c493b93c0b331601acd21a529323933ab21c,3617,https://github.com/warpdynamicsltd/reason/blob/main/notebooks/zfc.ipynb,True,python3,python,2.7.6,5,5,0,0,4,80.0,True,True,2,1,6,1,False,False,False,False,False,False,3,"[[""reason"", 3]]",False,False,False,False,False,False,True,False,True,False,False,False
HeyLucasLeao/tinyshift,910815991,main,2025-01-01T14:17:04Z,5,tinyshift/examples/outlier.ipynb,cbd5cab5bb910e1eae28559518a6e8f3f748971a,1277609,https://github.com/HeyLucasLeao/tinyshift/blob/main/tinyshift/examples/outlier.ipynb,True,python3,python,3.12.3,32,27,5,0,27,100.0,True,False,0,0,27,19,True,True,True,False,False,False,10,"[[""tinyshift"", 3], [""sklearn"", 2], [""sys"", 1], [""os"", 1], [""numpy"", 1], [""pandas"", 1], [""plotly"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
HeyLucasLeao/tinyshift,910815991,main,2025-01-01T14:17:04Z,5,tinyshift/examples/series.ipynb,f998d82100be989d54caa81b56bd1c9862f2c086,232811,https://github.com/HeyLucasLeao/tinyshift/blob/main/tinyshift/examples/series.ipynb,True,python3,python,3.12.3,42,31,11,0,31,100.0,True,True,42,42,75,25,True,False,False,False,False,True,10,"[[""tinyshift"", 3], [""numpy"", 2], [""plotly"", 2], [""sys"", 1], [""os"", 1], [""yfinance"", 1]]",False,False,False,True,False,False,False,False,False,False,False,False
HeyLucasLeao/tinyshift,910815991,main,2025-01-01T14:17:04Z,5,tinyshift/examples/tracker.ipynb,40a770233e013d28da0261adee1a2efebb53be36,998245,https://github.com/HeyLucasLeao/tinyshift/blob/main/tinyshift/examples/tracker.ipynb,True,python3,python,3.12.3,67,48,19,0,48,100.0,True,False,0,0,48,27,True,True,True,False,False,False,13,"[[""numpy"", 3], [""tinyshift"", 3], [""sklearn"", 2], [""datetime"", 2], [""sys"", 1], [""os"", 1], [""pandas"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
HeyLucasLeao/tinyshift,910815991,main,2025-01-01T14:17:04Z,5,tinyshift/examples/transaction_analyzer.ipynb,d78ffb66967c01accdacf6d7d0a7304af5f9a199,21062,https://github.com/HeyLucasLeao/tinyshift/blob/main/tinyshift/examples/transaction_analyzer.ipynb,True,python3,python,3.10.16,19,12,7,0,11,91.66666666666666,True,True,4,4,16,9,True,False,True,False,False,False,3,"[[""sys"", 1], [""os"", 1], [""tinyshift"", 1]]",False,False,False,True,False,False,False,False,False,False,False,False
HeyLucasLeao/tinyshift,910815991,main,2025-01-01T14:17:04Z,5,tinyshift/examples/ts_diagnostics.ipynb,ee67b27e780eba94647321fc09741cf7c5a2d322,1565198,https://github.com/HeyLucasLeao/tinyshift/blob/main/tinyshift/examples/ts_diagnostics.ipynb,True,python3,python,3.12.3,14,11,3,0,11,100.0,True,False,3,3,14,5,True,True,False,False,False,False,7,"[[""utilsforecast"", 2], [""tinyshift"", 2], [""sys"", 1], [""os"", 1], [""scipy"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
Robert-T-Remuszka/ImmigrationTfp,910953935,main,2025-01-01T22:22:19Z,0,code/AcsPull.ipynb,4b1d2eaa0d8ac14507c0f847a614224a77a9afa4,9207,https://github.com/Robert-T-Remuszka/ImmigrationTfp/blob/main/code/AcsPull.ipynb,True,python3,python,3.12.8,5,3,2,0,3,100.0,True,False,16,15,19,2,False,False,False,False,False,False,6,"[[""pandas"", 1], [""numpy"", 1], [""ipumspy"", 1], [""Credentials"", 1], [""Functions"", 1], [""pathlib"", 1]]",False,False,False,True,False,False,False,False,False,False,False,False
Robert-T-Remuszka/ImmigrationTfp,910953935,main,2025-01-01T22:22:19Z,0,code/BeaPull.ipynb,100403f54ffa77cbb0fbb05789acda1310b0024d,25861,https://github.com/Robert-T-Remuszka/ImmigrationTfp/blob/main/code/BeaPull.ipynb,True,python3,python,3.13.1,10,9,1,0,9,100.0,True,False,0,0,9,6,True,False,True,False,False,False,4,"[[""beaapi"", 1], [""pandas"", 1], [""Credentials"", 1], [""Functions"", 1]]",False,False,False,False,False,False,False,False,False,False,False,False
Robert-T-Remuszka/ImmigrationTfp,910953935,main,2025-01-01T22:22:19Z,0,code/CpsPull.ipynb,0f60b40512efb42b106a84757df19b761ca09735,2893,https://github.com/Robert-T-Remuszka/ImmigrationTfp/blob/main/code/CpsPull.ipynb,True,python3,python,3.12.8,4,3,1,0,2,66.66666666666666,True,False,0,0,3,1,False,False,False,False,False,False,6,"[[""pandas"", 1], [""numpy"", 1], [""ipumspy"", 1], [""Credentials"", 1], [""Functions"", 1], [""pathlib"", 1]]",False,False,False,True,False,False,False,False,False,False,False,False
Robert-T-Remuszka/ImmigrationTfp,910953935,main,2025-01-01T22:22:19Z,0,code/MakeStateAnalysis.ipynb,ee2622813234caf75c52fbcb01d61e80d332513f,239538,https://github.com/Robert-T-Remuszka/ImmigrationTfp/blob/main/code/MakeStateAnalysis.ipynb,True,python3,python,3.12.8,30,21,9,0,21,100.0,True,False,1,1,57,16,True,False,True,False,False,True,0,[],False,False,False,True,False,False,False,False,False,False,False,False
AktI-Tech/AktI-Tech,910775360,main,2025-01-01T11:42:30Z,0,app.ipynb,34171519665f5b9cb578b7671c7ccb9bbfb639fd,11206,https://github.com/AktI-Tech/AktI-Tech/blob/main/app.ipynb,True,python3,python,,5,2,3,0,1,50.0,True,False,0,0,13,1,False,False,False,True,False,False,1,"[[""vanna"", 1]]",False,False,False,False,False,False,False,False,False,False,False,False
obvio-upasana/Python-ML,910714726,main,2025-01-01T07:00:18Z,0,building-a-brain/BuildingABrain.ipynb,bb06b6ed5433126b44c63f21862faf9a66738c24,583028,https://github.com/obvio-upasana/Python-ML/blob/main/building-a-brain/BuildingABrain.ipynb,True,python3,python,,37,17,20,0,16,94.11764705882352,True,False,11,11,27,15,True,True,True,True,False,False,4,"[[""matplotlib"", 2], [""IPython"", 1], [""tensorflow"", 1]]",False,False,False,False,False,False,False,False,False,False,False,False
rnailwal/academicpages.github.io,910877667,master,2025-01-01T17:50:55Z,0,markdown_generator/publications.ipynb,fa9c89dec3a6cc9f2347690c04f3357dc13d8e67,14391,https://github.com/rnailwal/academicpages.github.io/blob/master/markdown_generator/publications.ipynb,True,python3,python,3.6.1,15,8,7,0,7,87.5,True,False,0,0,16,4,True,False,True,False,False,False,2,"[[""pandas"", 1], [""os"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
rnailwal/academicpages.github.io,910877667,master,2025-01-01T17:50:55Z,0,markdown_generator/talks.ipynb,f7e2347d34f2f3f226a681a4781d66c05160f104,13836,https://github.com/rnailwal/academicpages.github.io/blob/master/markdown_generator/talks.ipynb,True,python3,python,3.6.1,13,7,6,0,7,100.0,True,False,0,0,7,4,True,False,True,False,False,False,2,"[[""pandas"", 1], [""os"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
rnailwal/academicpages.github.io,910877667,master,2025-01-01T17:50:55Z,0,talkmap.ipynb,f3aa57cd3b133d79235473f9590d014bedabeb21,4102,https://github.com/rnailwal/academicpages.github.io/blob/master/talkmap.ipynb,True,Python [Root],python,3.5.2,7,6,1,0,5,83.33333333333334,True,False,0,0,5,3,True,False,False,False,False,False,0,[],False,False,False,True,False,False,False,False,False,False,False,False
jagadeeshpuvvula/pm_metabolomics,910847837,main,2025-01-01T16:08:06Z,0,.ipynb_checkpoints/sankey_plt-checkpoint.ipynb,9232bbd5205d02d6d1fb452346a1e0b6f4dd1f0c,9725662,https://github.com/jagadeeshpuvvula/pm_metabolomics/blob/main/.ipynb_checkpoints/sankey_plt-checkpoint.ipynb,True,python3,python,3.13.2,5,5,0,0,4,80.0,True,False,26,26,33,2,True,False,True,False,False,True,0,[],False,True,False,True,False,False,False,False,False,False,False,False
jagadeeshpuvvula/pm_metabolomics,910847837,main,2025-01-01T16:08:06Z,0,sankey_plt.ipynb,f6ec299f821ddbe0341470aa4920baed346ca32e,4910299,https://github.com/jagadeeshpuvvula/pm_metabolomics/blob/main/sankey_plt.ipynb,True,python3,python,3.12.8,6,6,0,0,3,50.0,True,False,1,1,4,3,True,False,True,True,False,True,0,[],False,True,False,True,False,False,False,False,False,False,False,False
WimCasteels/WimCasteels.github.io,910917535,main,2025-01-01T19:29:21Z,0,assets/jupyter/blog.ipynb,3b6cdca558b8debeddd9bc97e2a4c701071de682,913,https://github.com/WimCasteels/WimCasteels.github.io/blob/main/assets/jupyter/blog.ipynb,True,python3,python,3.6.2,1,1,0,0,1,100.0,True,False,0,0,1,1,True,False,False,False,False,False,1,"[[""sys"", 1]]",False,False,False,False,False,True,False,False,True,False,False,False
ys-qu/ys-qu.github.io,910911005,main,2025-01-01T19:02:22Z,0,assets/jupyter/blog.ipynb,bc870dcd161e97a1cb6e5d7193a8e0228e4fa9e7,865,https://github.com/ys-qu/ys-qu.github.io/blob/main/assets/jupyter/blog.ipynb,True,python3,python,3.6.2,1,1,0,0,1,100.0,True,False,0,0,1,1,True,False,False,False,False,False,1,"[[""sys"", 1]]",False,False,False,False,False,True,False,False,True,False,False,False
FrankYang-17/FrankYang-17.github.io,910805944,master,2025-01-01T13:41:24Z,0,markdown_generator/publications.ipynb,fa9c89dec3a6cc9f2347690c04f3357dc13d8e67,14391,https://github.com/FrankYang-17/FrankYang-17.github.io/blob/master/markdown_generator/publications.ipynb,True,python3,python,3.6.1,15,8,7,0,7,87.5,True,False,0,0,16,4,True,False,True,False,False,False,2,"[[""pandas"", 1], [""os"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
FrankYang-17/FrankYang-17.github.io,910805944,master,2025-01-01T13:41:24Z,0,markdown_generator/talks.ipynb,f7e2347d34f2f3f226a681a4781d66c05160f104,13836,https://github.com/FrankYang-17/FrankYang-17.github.io/blob/master/markdown_generator/talks.ipynb,True,python3,python,3.6.1,13,7,6,0,7,100.0,True,False,0,0,7,4,True,False,True,False,False,False,2,"[[""pandas"", 1], [""os"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
FrankYang-17/FrankYang-17.github.io,910805944,master,2025-01-01T13:41:24Z,0,talkmap.ipynb,f3aa57cd3b133d79235473f9590d014bedabeb21,4102,https://github.com/FrankYang-17/FrankYang-17.github.io/blob/master/talkmap.ipynb,True,Python [Root],python,3.5.2,7,6,1,0,5,83.33333333333334,True,False,0,0,5,3,True,False,False,False,False,False,0,[],False,False,False,True,False,False,False,False,False,False,False,False
Tasnym001/AbbaBashir93,910827780,main,2025-01-01T14:57:46Z,1,GUI_FOR_SOLAR_RADIATION.ipynb,43748925412a35ebbf49da1c84d4f2e4def62948,96271,https://github.com/Tasnym001/AbbaBashir93/blob/main/GUI_FOR_SOLAR_RADIATION.ipynb,True,python3,python,,2,1,1,0,1,100.0,True,False,0,0,1,1,True,False,False,False,False,True,0,[],False,False,False,False,False,False,False,False,False,False,False,False
Tasnym001/AbbaBashir93,910827780,main,2025-01-01T14:57:46Z,1,GUI_for_MLP_FA.ipynb,36711959b574460c6364530236ed51bf61fa70f3,160390,https://github.com/Tasnym001/AbbaBashir93/blob/main/GUI_for_MLP_FA.ipynb,True,python3,python,,9,8,1,0,8,100.0,True,False,0,0,8,8,True,False,False,False,False,True,3,"[[""mealpy"", 3]]",False,False,False,False,False,False,False,False,False,False,False,False
Tasnym001/AbbaBashir93,910827780,main,2025-01-01T14:57:46Z,1,GUI_for_Transfer_learning_stacked_model.ipynb,d943facdebe31132474fec97988586c409299a95,556072,https://github.com/Tasnym001/AbbaBashir93/blob/main/GUI_for_Transfer_learning_stacked_model.ipynb,True,python3,python,,2,1,1,0,1,100.0,True,False,0,0,2,1,True,False,False,False,False,True,0,[],False,False,False,False,False,False,False,False,False,False,False,False
Tasnym001/AbbaBashir93,910827780,main,2025-01-01T14:57:46Z,1,"XGB_BO,_GB_BO,_ADA_BO,_CAT_BO,.ipynb",92e1ea242d5b09598f130aa45f872dcac2d327ef,1849084,"https://github.com/Tasnym001/AbbaBashir93/blob/main/XGB_BO,_GB_BO,_ADA_BO,_CAT_BO,.ipynb",True,python3,python,,21,20,1,0,10,50.0,True,False,24,24,34,14,True,True,True,False,False,True,42,"[[""sklearn"", 12], [""numpy"", 4], [""time"", 4], [""bayes_opt"", 4], [""catboost"", 4], [""pandas"", 3], [""xgboost"", 3], [""matplotlib"", 2], [""tracemalloc"", 2], [""ipywidgets"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
AspirinCode/QRCI,910833619,main,2025-01-01T15:18:09Z,9,QRCI/QRCI_calculate_v1.1.ipynb,f447dd83d1016ae1efebdb45f7ac306daae9d380,3220186,https://github.com/AspirinCode/QRCI/blob/main/QRCI/QRCI_calculate_v1.1.ipynb,True,rdkit313,python,3.13.2,42,42,0,0,41,97.61904761904762,True,False,0,0,41,31,True,True,True,False,False,False,22,"[[""rdkit"", 7], [""scipy"", 3], [""sys"", 1], [""collections"", 1], [""pandas"", 1], [""numpy"", 1], [""QEPPI"", 1], [""sascorer"", 1], [""mols2grid"", 1], [""useful_rdkit_utils"", 1]]",False,True,True,True,False,False,False,False,False,False,False,False
AspirinCode/QRCI,910833619,main,2025-01-01T15:18:09Z,9,QRCI_calculate_v2.1.ipynb,789c8d33d5afe62b91a33ab620f4c9ae15665b7f,18891,https://github.com/AspirinCode/QRCI/blob/main/QRCI_calculate_v2.1.ipynb,True,rdkit313,python,3.13.2,5,5,0,0,4,80.0,True,False,0,0,4,4,True,True,False,False,False,False,9,"[[""rdkit"", 4], [""QRCI"", 2], [""sys"", 1], [""pandas"", 1], [""numpy"", 1]]",False,False,False,False,False,False,False,False,False,False,False,False
TheWisp/lerobot,910785325,main,2025-01-01T12:22:40Z,0,notebooks/hil-serl.ipynb,4a207bdfc0dabd0915b689e17a0f473137df64d8,4272,https://github.com/TheWisp/lerobot/blob/main/notebooks/hil-serl.ipynb,True,python3,python,3.10.14,4,2,2,0,2,100.0,True,False,2,0,27,2,False,False,False,False,False,False,0,[],False,False,False,False,False,True,False,False,True,False,False,False
mceoni/dev,910757082,main,2025-01-01T10:22:41Z,0,python/robo_cursor.ipynb,9365fde91975b0b7bb014c83d3bae9266fa73c0b,25146,https://github.com/mceoni/dev/blob/main/python/robo_cursor.ipynb,True,python3,python,3.11.9,5,5,0,0,4,80.0,True,False,4,4,8,4,False,False,False,False,False,False,4,"[[""pyautogui"", 2], [""time"", 1], [""keyboard"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
kimushun1101/typst-packages,910743251,main,2025-01-01T09:20:17Z,0,packages/preview/callisto/0.1.0/tests/notebooks/Data.ipynb,b2e7ad486aea55bb66fd9c3822a47903639afd00,38658,https://github.com/kimushun1101/typst-packages/blob/main/packages/preview/callisto/0.1.0/tests/notebooks/Data.ipynb,True,python3,python,3.7.3,6,4,2,0,3,75.0,True,True,0,0,4,2,True,False,True,False,False,False,2,"[[""pandas"", 1], [""json"", 1]]",False,False,False,True,False,False,False,False,False,False,False,False
kimushun1101/typst-packages,910743251,main,2025-01-01T09:20:17Z,0,packages/preview/callisto/0.1.0/tests/notebooks/Lorenz.ipynb,f459948e0076fb061182c349c97104f582adc790,245780,https://github.com/kimushun1101/typst-packages/blob/main/packages/preview/callisto/0.1.0/tests/notebooks/Lorenz.ipynb,True,python3,python,3.10.12,16,9,7,0,9,100.0,True,False,0,0,9,5,True,True,False,False,False,True,2,"[[""lorenz"", 1], [""matplotlib"", 1]]",False,False,False,False,False,False,False,False,False,False,False,False
kimushun1101/typst-packages,910743251,main,2025-01-01T09:20:17Z,0,packages/preview/callisto/0.1.0/tests/notebooks/python.ipynb,0214e9a77c182806214e5fd897ca91bc1b015773,4409,https://github.com/kimushun1101/typst-packages/blob/main/packages/preview/callisto/0.1.0/tests/notebooks/python.ipynb,True,python3,python,3.10.12,7,5,2,0,4,80.0,True,True,3,3,10,4,True,True,False,False,False,False,3,"[[""sys"", 1], [""base64"", 1], [""IPython"", 1]]",False,False,False,False,False,False,False,False,False,False,False,False
kimushun1101/typst-packages,910743251,main,2025-01-01T09:20:17Z,0,packages/preview/callisto/0.2.2/docs/example.ipynb,567d695506f3e23881f2d12626a7c385aad6bc18,44135,https://github.com/kimushun1101/typst-packages/blob/main/packages/preview/callisto/0.2.2/docs/example.ipynb,True,python3,python,3.12.9,6,4,2,0,4,100.0,True,False,0,0,4,4,True,True,False,False,False,False,2,"[[""matplotlib"", 2]]",False,False,False,False,False,False,False,False,False,False,False,False
kimushun1101/typst-packages,910743251,main,2025-01-01T09:20:17Z,0,packages/preview/callisto/0.2.3/docs/example.ipynb,567d695506f3e23881f2d12626a7c385aad6bc18,44135,https://github.com/kimushun1101/typst-packages/blob/main/packages/preview/callisto/0.2.3/docs/example.ipynb,True,python3,python,3.12.9,6,4,2,0,4,100.0,True,False,0,0,4,4,True,True,False,False,False,False,2,"[[""matplotlib"", 2]]",False,False,False,False,False,False,False,False,False,False,False,False
kimushun1101/typst-packages,910743251,main,2025-01-01T09:20:17Z,0,packages/preview/callisto/0.2.4/docs/example.ipynb,567d695506f3e23881f2d12626a7c385aad6bc18,44135,https://github.com/kimushun1101/typst-packages/blob/main/packages/preview/callisto/0.2.4/docs/example.ipynb,True,python3,python,3.12.9,6,4,2,0,4,100.0,True,False,0,0,4,4,True,True,False,False,False,False,2,"[[""matplotlib"", 2]]",False,False,False,False,False,False,False,False,False,False,False,False
Lyu6PosHao/HME,910851930,main,2025-01-01T16:22:19Z,10,notebooks/notebook.ipynb,35039d910a3e937b0fad50e446752597bf16f5ab,105777,https://github.com/Lyu6PosHao/HME/blob/main/notebooks/notebook.ipynb,True,python3,python,3.10.13,23,10,13,0,2,20.0,True,False,9,0,11,10,True,True,False,False,False,True,26,"[[""hme"", 11], [""rdkit"", 8], [""torch"", 3], [""transformers"", 3], [""IPython"", 1]]",False,False,False,True,False,True,False,False,True,False,False,False
vannpacks/vannpacks.github.io,910868356,master,2025-01-01T17:18:15Z,0,markdown_generator/publications.ipynb,fa9c89dec3a6cc9f2347690c04f3357dc13d8e67,14391,https://github.com/vannpacks/vannpacks.github.io/blob/master/markdown_generator/publications.ipynb,True,python3,python,3.6.1,15,8,7,0,7,87.5,True,False,0,0,16,4,True,False,True,False,False,False,2,"[[""pandas"", 1], [""os"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
vannpacks/vannpacks.github.io,910868356,master,2025-01-01T17:18:15Z,0,markdown_generator/talks.ipynb,f7e2347d34f2f3f226a681a4781d66c05160f104,13836,https://github.com/vannpacks/vannpacks.github.io/blob/master/markdown_generator/talks.ipynb,True,python3,python,3.6.1,13,7,6,0,7,100.0,True,False,0,0,7,4,True,False,True,False,False,False,2,"[[""pandas"", 1], [""os"", 1]]",False,True,False,True,False,False,False,False,False,False,False,False
vannpacks/vannpacks.github.io,910868356,master,2025-01-01T17:18:15Z,0,talkmap.ipynb,f3aa57cd3b133d79235473f9590d014bedabeb21,4102,https://github.com/vannpacks/vannpacks.github.io/blob/master/talkmap.ipynb,True,Python [Root],python,3.5.2,7,6,1,0,5,83.33333333333334,True,False,0,0,5,3,True,False,False,False,False,False,0,[],False,False,False,True,False,False,False,False,False,False,False,False
emadmansour86/sweteam1,910897931,main,2025-01-01T18:12:38Z,0,Hands_on_notebook_introduction_to_Python.ipynb,97d2827566d46553f90b1dc2fe11809c7c262fcc,56171,https://github.com/emadmansour86/sweteam1/blob/main/Hands_on_notebook_introduction_to_Python.ipynb,True,python3,python,3.8.8,168,77,91,0,2,2.5974025974025974,True,False,1,0,46,2,False,False,False,True,False,False,0,[],False,False,False,True,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Change Data Type.ipynb,00e779ee755b2fbc58d89e21ce70f55f1fced5d9,3763,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Change%20Data%20Type.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,13,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Create a New Column.ipynb,5674ae3e1118e8a6c0347589c60efa0195467dc1,4887,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Create%20a%20New%20Column.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,9,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Create a dataframe from list.ipynb,f6d495a2edab31fa6f94c275d07f7512aae23588,3665,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Create%20a%20dataframe%20from%20list.ipynb,True,python3,python,3.12.4,3,2,1,0,2,100.0,True,False,0,0,6,1,True,False,True,False,False,False,2,"[[""typing"", 1], [""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Display the First Three Rows.ipynb,6fedc006972a665f5331dcc9d1a3320f1e1a20a6,4904,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Display%20the%20First%20Three%20Rows.ipynb,True,python3,python,3.12.4,3,2,1,0,2,100.0,True,False,0,0,5,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Drop Duplicate Rows.ipynb,ba2abebbcc092cd514e146e314f6bb596a50c0c2,5336,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Drop%20Duplicate%20Rows.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,16,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Drop Missing Data.ipynb,9e81915bc1cd25dba959f7e7cbc009abea38fe91,4177,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Drop%20Missing%20Data.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,1,0,18,1,True,False,True,False,False,False,2,"[[""pandas"", 1], [""numpy"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Fill Missing Data.ipynb,6ff2f83ea77b54a4242dc85ba593cb7a4d99f8c2,5324,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Fill%20Missing%20Data.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,1,0,20,1,True,False,True,False,False,False,2,"[[""pandas"", 1], [""numpy"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Get the Size of a DataFrame.ipynb,78cbd4b7c849a016703a042670c9315c449f2bde,3663,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Get%20the%20Size%20of%20a%20DataFrame.ipynb,True,python3,python,3.12.4,3,2,1,0,2,100.0,True,False,0,0,13,1,True,False,False,False,False,False,2,"[[""pandas"", 1], [""typing"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Method Chaining.ipynb,c12a99b58d5f35f2d206da01a7f696c43d65c92e,4927,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Method%20Chaining.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,2,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Modify Columns.ipynb,4dcb32db152cc18ba2ee61ce68ce00120bdba700,3970,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Modify%20Columns.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,2,0,7,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Rename Columns.ipynb,5c90911dda9b36eb29a93de53a79b0342079a62b,5115,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Rename%20Columns.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,1,0,14,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Reshape Data-Concatenate.ipynb,e70d55d2c0dd0d1dd697b6b94e766e9a2af02bf5,5493,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Reshape%20Data-Concatenate.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,1,0,10,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
iqbaldiit/leetcode-problem-solution,910723702,main,2025-01-01T07:45:12Z,1,Introduction to Pandas/Reshape Data-Melt.ipynb,995cc3b8901285a04f01d3f9eedf9451256ffe38,6083,https://github.com/iqbaldiit/leetcode-problem-solution/blob/main/Introduction%20to%20Pandas/Reshape%20Data-Melt.ipynb,True,python3,python,3.12.4,2,2,0,0,2,100.0,True,False,0,0,13,1,True,False,True,False,False,False,1,"[[""pandas"", 1]]",False,True,False,False,False,False,False,False,False,False,False,False
