notebook_id,repo_full_name,repo_default_branch,repo_default_branch_sha,commit_sha,notebook_rel_path,file_path,python_version_declared,snapshot_encontrado,snapshot_path,motivo_skip,executado,exec_ok,elapsed_s,exec_error_type
c2e53f77127f68dd7cb996540e06a7bfa63d1b63cc2fa697c00f311cf42dd2d6,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,5d67647d021e0583a8c6892dda829889db88a427,data-analysis/FreeCodeCamp-Pandas-Real-Life-Example/Exercises_1.ipynb,data-analysis/FreeCodeCamp-Pandas-Real-Life-Example/Exercises_1.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,2.522,
d97db5d1574e42f3c2700c5f9fae8c9e5858a5b4a8ec6810b0e9fea3a50a9a7f,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,2d30633916b4df3d068fdb6340a8d3b039964dee,data-analysis/FreeCodeCamp-Pandas-Real-Life-Example/Exercises_2.ipynb,data-analysis/FreeCodeCamp-Pandas-Real-Life-Example/Exercises_2.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.873,
931de126d369b599ed4f430b7c00ff9973990ffee7777a99daf51daa70586392,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,d085c2bce18f4e20cc554234c08c4034e5a67ac5,data-analysis/FreeCodeCamp-Pandas-Real-Life-Example/Lecture_1.ipynb,data-analysis/FreeCodeCamp-Pandas-Real-Life-Example/Lecture_1.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.847,
7707961d01863dfa29aded1f2a9291575746cfd0ffc12753383f619b11166303,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,5d011ef1a9cc9dc6dc6d3e41cfed7f11315920fd,data-analysis/FreeCodeCamp-Pandas-Real-Life-Example/Lecture_2.ipynb,data-analysis/FreeCodeCamp-Pandas-Real-Life-Example/Lecture_2.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,2.04,
da43bbd214c4f8acd75fb7b713ecc219b3232971f8589d7058f57bd1cd7074cc,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,44de9657d30986f4ca42fbb6e50e18ce183ba41c,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-1-reading-csv-and-txt-files/files/Lecture.ipynb,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-1-reading-csv-and-txt-files/files/Lecture.ipynb,3.6,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.202,
ce1f0f4876ea82818df6638f3e3554aa22fbfc48a8a238f86e3d4f01b29252ce,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,08d8f47818ed6683260ab41960cee89b41f77450,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-11-reading-data-from-relational-databases/files/Lecture.ipynb,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-11-reading-data-from-relational-databases/files/Lecture.ipynb,3.6,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,4.552,
1d9cb73d5cdab6459a7a262a588541a57bca90f86ca81296e28e45b90f21758f,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,c6dc6ff4fd78c03c37b0f5c159fd8df4b43fa364,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-15-fetching-data-from-a-rest-api/files/Lecture.ipynb,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-15-fetching-data-from-a-rest-api/files/Lecture.ipynb,3.6,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.015,
58a25dbb7e3cee5c8b8343fda33bfc2b2522263ecc613cadd6dfb163005c9f3b,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,de53e921f3d2b356f0a4a6d249b0d85e5d15b966,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-17-reading-html-tables/files/Lecture.ipynb,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-17-reading-html-tables/files/Lecture.ipynb,3.6,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,3.306,
92fdf1af23611040cb77056b3548ff872db87baae81cf3b5210229778fa730db,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,aabcf693785a9abdae7a0cad860f277ab8f37b70,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-19-complementary-file-types-and-io-tools/files/Lecture.ipynb,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-19-complementary-file-types-and-io-tools/files/Lecture.ipynb,3.6,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,0.995,
965bbf9ab3550a9dac0de3fbaefd2fc63786416c11cf844a12c307bc62621ffd,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,6dcba9b3cc1e5f6263534d2fbfdd793e1db7731b,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-5-reading-excel-files/files/Lecture.ipynb,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-5-reading-excel-files/files/Lecture.ipynb,3.6,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.013,
9c8b089b8a6be14aadb22e01391f07381185feaefaea98a156bc27efc243b939,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,2f0b90a77e9dd2016d484480db08cf50a7071a0e,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-8-reading-json-files/files/Lecture.ipynb,data-analysis/RDP-Reading-Data-with-Python-and-Pandas/unit-1-reading-data-with-python-and-pandas/lesson-8-reading-json-files/files/Lecture.ipynb,3.6,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.004,
f5d517369a7c78daae0af067ef014668a4fa800a0565ad0b5fab7bf2f0dbed4d,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,6bf8d835a116e0c82591bdd2d4b1e53e66c0d27c,data-analysis/data-cleaning-rmotr-freecodecamp/1 - Missing Data.ipynb,data-analysis/data-cleaning-rmotr-freecodecamp/1 - Missing Data.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.318,
3602e8019807053a848681da02e9d5f5e5d52b10c020a69cdccfcd5f609cc5b4,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,5908bd508b83d69f61d89ae62d498e896cf5a0a6,data-analysis/data-cleaning-rmotr-freecodecamp/2 - Handling Missing Data with Pandas.ipynb,data-analysis/data-cleaning-rmotr-freecodecamp/2 - Handling Missing Data with Pandas.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.491,
b24652ff968e871c4657d7c602236d0d9dbf128fa6c193ba741fac799f9b4a40,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,32196dab135f186623b442ebd768c1b476bd9d40,data-analysis/data-cleaning-rmotr-freecodecamp/3 - Cleaning Not Null Values.ipynb,data-analysis/data-cleaning-rmotr-freecodecamp/3 - Cleaning Not Null Values.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.395,
2983c66ede47e8f995218bc475be10e9eef33bb2b0a996ff54873c16a296f94f,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,cc8a85f214e73c6b83aedc541c2e13f83f8905e0,data-analysis/data-cleaning-rmotr-freecodecamp/4 - More Visualizations.ipynb,data-analysis/data-cleaning-rmotr-freecodecamp/4 - More Visualizations.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,4.098,
fb7c2a129af47f80c10156b86679555b32bc98cf3e1fe77ed2fa8723043c0501,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,2817505744126bcb9f53693cdd05ef57bbe34baa,data-analysis/data-cleaning-rmotr-freecodecamp/5 - Real Example.ipynb,data-analysis/data-cleaning-rmotr-freecodecamp/5 - Real Example.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,2.396,
bc2fe5203c71eafe437c4be9f8bcc0a597ec49de634fce790321089ff9435fe7,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,10d949a054ee88b73b3061bddc610ab2275c64bc,data-analysis/freecodecamp-intro-to-pandas/1 - Pandas - Series.ipynb,data-analysis/freecodecamp-intro-to-pandas/1 - Pandas - Series.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.387,
b4e5a597df960403067a9e96c4afdcc44409466d47a7a1f34c0e01ee36f91235,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,2fb9fd44751899fd30c5752379f0d177571d9ff3,data-analysis/freecodecamp-intro-to-pandas/2 - Pandas Series exercises.ipynb,data-analysis/freecodecamp-intro-to-pandas/2 - Pandas Series exercises.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.397,
2a4d7f4eb0d345db0b141ec89440989b9958da7002b122981c91c668a681af73,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,feb0cf3df3c7e83afdbb2a4f41e74628ef48988a,data-analysis/freecodecamp-intro-to-pandas/3 - Pandas - DataFrames.ipynb,data-analysis/freecodecamp-intro-to-pandas/3 - Pandas - DataFrames.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.596,
415d8ebd1b64e8feaf4a774b21fe884fdb4b1e70c770ec4d1fc877ff08561daf,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,5449a9bc46f0089b0c04bb4a19dbc0f3c55f8a72,data-analysis/freecodecamp-intro-to-pandas/4 - Pandas DataFrames exercises.ipynb,data-analysis/freecodecamp-intro-to-pandas/4 - Pandas DataFrames exercises.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.941,
e5e6ce15f5a6a5528d6ed0483b1468c9f57a64e9c76cc80e5fffa524985b887c,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,1d9213f8a5796920700b1aa091f5e0e3a34f09f7,data-analysis/freecodecamp-intro-to-pandas/5 - Pandas - Reading CSV and Basic Plotting.ipynb,data-analysis/freecodecamp-intro-to-pandas/5 - Pandas - Reading CSV and Basic Plotting.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.851,
c08f6d4f7295a9c8225d9d298f61f7738c3c02b0ee3ea45a2499c8c1d70ce03b,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,a5d8043a3472c4db94a17c7fce472ce8d9b07061,data-analysis/programming-with-mosh/HelloWorld.ipynb,data-analysis/programming-with-mosh/HelloWorld.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.531,
2f265f05414c75f1328687c31fd55d8da421470c91e6ae1c7cf920417d3e9196,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,13b54d9ca1e606d98acdf6dc5169f99f758475ba,data-science/freecodecamp-intro-to-numpy/1. Introduction to Data Science.ipynb,data-science/freecodecamp-intro-to-numpy/1. Introduction to Data Science.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,0.869,
2858f9d33f294a2101304ba8ddd3579cd2f80b2951172ff9558b4a5d9fa51405,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,af6b53b113d6f8e625529bf0762129c06e062bd8,data-science/freecodecamp-intro-to-numpy/2. NumPy.ipynb,data-science/freecodecamp-intro-to-numpy/2. NumPy.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.441,
5a7650594104fca13d0d714f5807799e84970f7d903125e28eff973ebdbc1c12,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,29f1e1861b34dd80d122f7691c64573c9eff97ed,data-science/freecodecamp-intro-to-numpy/3. NumPy exercises.ipynb,data-science/freecodecamp-intro-to-numpy/3. NumPy exercises.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.205,
24d4e9827fa2276e4e0f622db05e7e997d61ca19a778a0e98f2e14e94ee26371,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,e3b7a422aaedb8eb52f617acc7053aa969d4e0ab,data-science/freecodecamp-intro-to-numpy/Untitled.ipynb,data-science/freecodecamp-intro-to-numpy/Untitled.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,0.983,
9a72d4b0ff503a4548aa3a128e4957eded8c5971d9a184683789c34edd8d5482,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,662f09714ee38204687367fd15b13162d09bf4c7,machine-learning/decision-tree-classifier/MusicGenreClassifier.ipynb,machine-learning/decision-tree-classifier/MusicGenreClassifier.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,2.531,
becfe407b02fcdaa75a18aad5d90699def023b2fcc133e4900be03e443f0bfb9,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,aca24c07510c74c3889f85d695f645c141218339,machine-learning/decision-tree-classifier/PresistingModel.ipynb,machine-learning/decision-tree-classifier/PresistingModel.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.988,
aa94d220b7d39f342b8835e43cbb1039c7fefc988db4011a7ba536c2a2056503,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,a8b4f2059174b9b6258e7f2bb003e863e2a9de8e,mka-ugm/ace/summary/Summarizer.ipynb,mka-ugm/ace/summary/Summarizer.ipynb,,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,29.022,
bb642fb641415bdb4da4192112567696b410a2bfc3ac3f9f1e079b22183e1ddb,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,4a4e36531b1685af0a46454c81c07548d87573d7,mka-ugm/pma/Tugas_1_Exploratory_Data_Analysis.ipynb,mka-ugm/pma/Tugas_1_Exploratory_Data_Analysis.ipynb,,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,34.559,
9753aac533759c40772a38c4ee3a9e849cdb2ef3980de12ef96a4244674e5663,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,644de52f6caa45866a68490c8507e18b738d7d03,mka-ugm/stmh/Analysis_of_Algorithms.ipynb,mka-ugm/stmh/Analysis_of_Algorithms.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.342,
57fa626092a7d919a3a82d4acb3e35c7163a581058361bc8a3d0992f14267acf,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,296effdf8b96942b82b666ea5a6ab09116ac015f,mka-ugm/stmh/Analysis_of_Algorithms_Enhanced.ipynb,mka-ugm/stmh/Analysis_of_Algorithms_Enhanced.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.349,
91c0afbec4ee0321728abfb490cbb5e1b950af359bb20cfc57d843939ffbb200,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,db738dcd2da0376149b3f32f233701676967daf1,mka-ugm/stmh/FeatureSelectionGA.ipynb,mka-ugm/stmh/FeatureSelectionGA.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,2.249,
6c6014b6d0af72ea41093534b5c5df3cca8422ae9e241709ee6a49e62663b0c4,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,b6b08ad95cef9602d94f4b7e2b8241f634e45356,mka-ugm/stmh/GeneticAlgorithm.ipynb,mka-ugm/stmh/GeneticAlgorithm.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,1.045,
d43509acb374901552d7384fa55bf29f5ac2a60d99ccf8934def0d630ac5f798,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,83e5ac70706a458d8615f7722460e9c1dac9622c,mka-ugm/stmh/Quiz.ipynb,mka-ugm/stmh/Quiz.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,True,0.954,
541a16f5eb0f2b6d438e62aaa5a6c67400e709d757e8bf4859fe7dbb688cbdf4,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,ad38f1b02b47a08aed9ccef52ee0c8beea000e53,projects/data-analysis-with-python-projects/demographic-data-analysis/Untitled.ipynb,projects/data-analysis-with-python-projects/demographic-data-analysis/Untitled.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,1.546,
c6144e14aa7154ba913b5260f08376fb63251e12b754d77cd5d7cbe64c365c95,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,d4160a9855fb152a04ef4f94f9eaf9572f019a42,projects/data-analysis-with-python-projects/medical-data-visualizer/Untitled.ipynb,projects/data-analysis-with-python-projects/medical-data-visualizer/Untitled.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,2.352,
f90bb3769edaee7bb1e23bffcfc00f9fafb9f049543e9d69b948ed883407a21f,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,04cd5c297dd1bf460fc903e2d22bd9706b7dc689,projects/data-analysis-with-python-projects/sea-level-predictor/Untitled.ipynb,projects/data-analysis-with-python-projects/sea-level-predictor/Untitled.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,2.606,
e6e90d26a96ec508860e40cf3b21d0125b4fa69146dd8b683917743c816cc3d0,wewnumam/learn-ai,main,8ab772e1ed75123431f37ef9483e6c15dba4d264,2b7eff27198f970cb8c488354933b370b133a218,projects/data-analysis-with-python-projects/time-series-visualizer/Untitled.ipynb,projects/data-analysis-with-python-projects/time-series-visualizer/Untitled.ipynb,3.13,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/wewnumam/learn-ai/8ab772e1ed75123431f37ef9483e6c15dba4d264,,True,False,2.371,
aaae41c39c5534912ee5fa9094451fe7eab0897c061de6b45fe4e18b0a5a37c5,jasonkneen/smolagents,main,9c29c0e00ee86a7eafc0368260ba2500605da09b,53e7bd4303d2e55c06fd95bc0a1e1ab54df2e5ce,examples/open_deep_research/analysis.ipynb,examples/open_deep_research/analysis.ipynb,3.12,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/jasonkneen/smolagents/9c29c0e00ee86a7eafc0368260ba2500605da09b,,True,False,9.708,
7ffdce5485c1f1a3f36c4199a0751deceb7cbfea05d6af384cfcc00f7aa3239b,jasonkneen/smolagents,main,9c29c0e00ee86a7eafc0368260ba2500605da09b,1acc5c70488dc7f5baa815f33067b165462ab873,examples/open_deep_research/visual_vs_text_browser.ipynb,examples/open_deep_research/visual_vs_text_browser.ipynb,3.12,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/jasonkneen/smolagents/9c29c0e00ee86a7eafc0368260ba2500605da09b,,True,False,4.537,
9c948c5085a427829c9195bef3cfa770ced3aa5dbedb7fa9498fe26cd6af6f89,jasonkneen/smolagents,main,9c29c0e00ee86a7eafc0368260ba2500605da09b,7d8709498bf66cda4ed9a8bc9f8d3c92794ba617,examples/smolagents_benchmark/score.ipynb,examples/smolagents_benchmark/score.ipynb,3.12,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/jasonkneen/smolagents/9c29c0e00ee86a7eafc0368260ba2500605da09b,,True,False,3.872,
48c0ad09c6478f1852779c0dce2378c050055abd260d88750421118c7797a620,1drie5/py-playground,main,c70d89bffb0e3cf6840e1a7d4030eb7ced1e1f11,4fb99d46cd464e21e82bbea9fbc8d2dbc6380eba,pytorch-campusx/2_tensors_in_pytorch.ipynb,pytorch-campusx/2_tensors_in_pytorch.ipynb,,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/1drie5/py-playground/c70d89bffb0e3cf6840e1a7d4030eb7ced1e1f11,,True,True,3.076,
bcf3988d483f5877bb571105fb0af7350bef01c840e41411b458325b388a40a2,1drie5/py-playground,main,c70d89bffb0e3cf6840e1a7d4030eb7ced1e1f11,889ef544bc1863a23d53d941d19a5362d9953db1,pytorch-campusx/3_pytorch_autograd.ipynb,pytorch-campusx/3_pytorch_autograd.ipynb,,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/1drie5/py-playground/c70d89bffb0e3cf6840e1a7d4030eb7ced1e1f11,,True,False,2.571,
201396860268cfc3212f75cde7830699873c61a5ad7e721f6b982479f48fee9c,1drie5/py-playground,main,c70d89bffb0e3cf6840e1a7d4030eb7ced1e1f11,96c46074074d0b833b3d7f6f7faca324bb8ae51e,pytorch-campusx/4_pytorch_training_pipeline.ipynb,pytorch-campusx/4_pytorch_training_pipeline.ipynb,,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/1drie5/py-playground/c70d89bffb0e3cf6840e1a7d4030eb7ced1e1f11,,True,True,4.169,
0a8ee176667ea5293fd5c9cf42e3b4d0f97fb3420f8d80e8f9a99317976b226b,1drie5/py-playground,main,c70d89bffb0e3cf6840e1a7d4030eb7ced1e1f11,cdb61ff38e08c84671060d9626c9bd7a042a851b,pytorch-campusx/5_pytorch_nn_module.ipynb,pytorch-campusx/5_pytorch_nn_module.ipynb,,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/1drie5/py-playground/c70d89bffb0e3cf6840e1a7d4030eb7ced1e1f11,,True,True,5.567,
6d095960536f37765ce49e1b402b8c96960e4261bf26b7c9ab398969004365f0,As17-01/brain_signals,main,49706e10b05aa4e2867a12eb6ea507b9fae4fed1,4078a4ca73eb2256de14763018d373ec02899621,notebooks/archieve/embedded/Comparison_plot.ipynb,notebooks/archieve/embedded/Comparison_plot.ipynb,3.10,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/As17-01/brain_signals/49706e10b05aa4e2867a12eb6ea507b9fae4fed1,,True,False,1.4,
b62468a341b4a7f414c2366044c12a8228ca898be5d59a73d2e9b91690c34f26,As17-01/brain_signals,main,49706e10b05aa4e2867a12eb6ea507b9fae4fed1,6cc809b84053fe25dc6ce9a83dca12d8b3a927e5,notebooks/archieve/embedded/GRUv1.ipynb,notebooks/archieve/embedded/GRUv1.ipynb,3.10,True,/home/asu/reproducibility_of_jupyter_notebooks-1/data/outputs/repositorios_completos/As17-01/brain_signals/49706e10b05aa4e2867a12eb6ea507b9fae4fed1,,True,False,4.157,
